valid_time,latitude,longitude,tp,ro,number,expver
2022-01-01 21:00:00,5.25,96.0,0.00037670135,9.679794e-05,0,0001
2022-01-01 21:00:00,5.0,95.0,0.0004453659,0.0,0,0001
2022-01-01 21:00:00,5.0,95.25,0.00034284592,0.0,0,0001
2022-01-01 21:00:00,5.0,95.5,0.0004172325,9.775162e-05,0,0001
2022-01-01 21:00:00,5.0,95.75,0.00041341782,0.0001988411,0,0001
2022-01-01 21:00:00,5.0,96.0,0.00035572052,0.00020647049,0,0001
2022-01-02 00:00:00,6.0,95.0,0.0003681183,0.0,0,0001
2022-01-02 00:00:00,6.0,95.25,0.00058174133,0.0,0,0001
2022-01-02 00:00:00,6.0,95.5,0.00072193146,0.0,0,0001
2022-01-02 00:00:00,6.0,95.75,0.0008020401,0.0,0,0001
2022-01-02 00:00:00,6.0,96.0,0.0008125305,0.0,0,0001
2022-01-02 00:00:00,5.75,95.0,0.00019550323,0.0,0,0001
2022-01-02 00:00:00,5.75,95.25,0.00033473969,2.3841858e-06,0,0001
2022-01-02 00:00:00,5.75,95.5,0.00050735474,2.3841858e-06,0,0001
2022-01-02 00:00:00,5.75,95.75,0.0006752014,0.0,0,0001
2022-01-02 00:00:00,5.75,96.0,0.00073719025,0.0,0,0001
2022-01-02 00:00:00,5.5,95.0,5.9127808e-05,0.0,0,0001
2022-01-02 00:00:00,5.5,95.25,4.863739e-05,3.862381e-05,0,0001
2022-01-02 00:00:00,5.5,95.5,0.00011062622,6.4373016e-05,0,0001
2022-01-02 00:00:00,5.5,95.75,0.00032901764,3.862381e-05,0,0001
2022-01-02 00:00:00,5.5,96.0,0.0005502701,0.0,0,0001
2022-01-02 00:00:00,5.25,95.0,6.198883e-05,0.0,0,0001
2022-01-02 00:00:00,5.25,95.25,0.0005245209,0.0001335144,0,0001
2022-01-02 00:00:00,5.25,95.5,0.0002861023,0.000116825104,0,0001
2022-01-02 00:00:00,5.25,95.75,0.00012779236,5.1021576e-05,0,0001
2022-01-02 00:00:00,5.25,96.0,0.0001373291,5.7697296e-05,0,0001
2022-01-02 00:00:00,5.0,95.0,5.054474e-05,0.0,0,0001
2022-01-02 00:00:00,5.0,95.25,3.0517578e-05,0.0,0,0001
2022-01-02 00:00:00,5.0,95.5,0.0002603531,0.000101566315,0,0001
2022-01-02 00:00:00,5.0,95.75,0.000374794,0.00018548965,0,0001
2022-01-02 00:00:00,5.0,96.0,0.00021266937,0.00017166138,0,0001
2022-01-02 03:00:00,6.0,95.0,0.00028848648,0.0,0,0001
2022-01-02 03:00:00,6.0,95.25,0.0006084442,0.0,0,0001
2022-01-02 03:00:00,6.0,95.5,0.0005955696,0.0,0,0001
2022-01-02 03:00:00,6.0,95.75,0.0005030632,0.0,0,0001
2022-01-02 03:00:00,6.0,96.0,0.0005950928,0.0,0,0001
2022-01-02 03:00:00,5.75,95.0,8.440018e-05,0.0,0,0001
2022-01-02 03:00:00,5.75,95.25,0.00020074844,2.3841858e-06,0,0001
2022-01-02 03:00:00,5.75,95.5,0.00032567978,2.3841858e-06,0,0001
2022-01-02 03:00:00,5.75,95.75,0.0005273819,0.0,0,0001
2022-01-02 03:00:00,5.75,96.0,0.000664711,0.0,0,0001
2022-01-02 03:00:00,5.5,95.0,1.7166138e-05,0.0,0,0001
2022-01-02 03:00:00,5.5,95.25,4.005432e-05,3.862381e-05,0,0001
2022-01-02 03:00:00,5.5,95.5,0.00015926361,6.771088e-05,0,0001
2022-01-02 03:00:00,5.5,95.75,0.0006146431,4.196167e-05,0,0001
2022-01-02 03:00:00,5.5,96.0,0.0010375977,0.0,0,0001
2022-01-02 03:00:00,5.25,95.0,9.536743e-07,0.0,0,0001
2022-01-02 03:00:00,5.25,95.25,8.583069e-06,4.1484833e-05,0,0001
2022-01-02 03:00:00,5.25,95.5,7.247925e-05,7.390976e-05,0,0001
2022-01-02 03:00:00,5.25,95.75,0.0003080368,5.9604645e-05,0,0001
2022-01-02 03:00:00,5.25,96.0,0.00029277802,6.151199e-05,0,0001
2022-01-02 03:00:00,5.0,95.0,8.34465e-05,0.0,0,0001
2022-01-02 03:00:00,5.0,95.25,0.0,0.0,0,0001
2022-01-02 03:00:00,5.0,95.5,3.671646e-05,5.054474e-05,0,0001
2022-01-02 03:00:00,5.0,95.75,6.1035156e-05,0.00010728836,0,0001
2022-01-02 03:00:00,5.0,96.0,5.00679e-05,0.00012350082,0,0001
2022-01-02 06:00:00,6.0,95.0,2.2888184e-05,0.0,0,0001
2022-01-02 06:00:00,6.0,95.25,6.866455e-05,0.0,0,0001
2022-01-02 06:00:00,6.0,95.5,0.00014925003,0.0,0,0001
2022-01-02 06:00:00,6.0,95.75,0.00024461746,0.0,0,0001
2022-01-02 06:00:00,6.0,96.0,0.00035762787,0.0,0,0001
2022-01-02 06:00:00,5.75,95.0,2.3841858e-06,0.0,0,0001
2022-01-02 06:00:00,5.75,95.25,2.670288e-05,2.6226044e-06,0,0001
2022-01-02 06:00:00,5.75,95.5,0.00017642975,2.6226044e-06,0,0001
2022-01-02 06:00:00,5.75,95.75,0.00026655197,0.0,0,0001
2022-01-02 06:00:00,5.75,96.0,0.00036096573,0.0,0,0001
2022-01-02 06:00:00,5.5,95.0,9.536743e-07,0.0,0,0001
2022-01-02 06:00:00,5.5,95.25,0.00014209747,4.6014786e-05,0,0001
2022-01-02 06:00:00,5.5,95.5,0.00026512146,7.6293945e-05,0,0001
2022-01-02 06:00:00,5.5,95.75,0.00025367737,4.553795e-05,0,0001
2022-01-02 06:00:00,5.5,96.0,0.00018835068,0.0,0,0001
2022-01-02 06:00:00,5.25,95.0,0.0,0.0,0,0001
2022-01-02 06:00:00,5.25,95.25,3.862381e-05,4.339218e-05,0,0001
2022-01-02 06:00:00,5.25,95.5,4.1484833e-05,6.604195e-05,0,0001
2022-01-02 06:00:00,5.25,95.75,4.339218e-05,4.339218e-05,0,0001
2022-01-02 06:00:00,5.25,96.0,8.201599e-05,5.364418e-05,0,0001
2022-01-02 06:00:00,5.0,95.0,0.0,0.0,0,0001
2022-01-02 06:00:00,5.0,95.25,7.6293945e-06,0.0,0,0001
2022-01-02 06:00:00,5.0,95.5,2.1457672e-05,4.673004e-05,0,0001
2022-01-02 06:00:00,5.0,95.75,5.6266785e-05,0.00010561943,0,0001
2022-01-02 06:00:00,5.0,96.0,0.00010347366,0.0001308918,0,0001
2022-01-02 09:00:00,6.0,95.0,9.536743e-07,0.0,0,0001
2022-01-02 09:00:00,6.0,95.25,1.1444092e-05,0.0,0,0001
2022-01-02 09:00:00,6.0,95.5,2.0980835e-05,0.0,0,0001
2022-01-02 09:00:00,6.0,95.75,3.1471252e-05,0.0,0,0001
2022-01-02 09:00:00,6.0,96.0,4.005432e-05,0.0,0,0001
2022-01-02 09:00:00,5.75,95.0,0.0,0.0,0,0001
2022-01-02 09:00:00,5.75,95.25,9.536743e-07,2.1457672e-06,0,0001
2022-01-02 09:00:00,5.75,95.5,2.861023e-06,2.1457672e-06,0,0001
2022-01-02 09:00:00,5.75,95.75,1.2397766e-05,0.0,0,0001
2022-01-02 09:00:00,5.75,96.0,2.002716e-05,0.0,0,0001
2022-01-02 09:00:00,5.5,95.0,0.0,0.0,0,0001
2022-01-02 09:00:00,5.5,95.25,0.0,3.6478043e-05,0,0001
2022-01-02 09:00:00,5.5,95.5,0.0,5.555153e-05,0,0001
2022-01-02 09:00:00,5.5,95.75,3.8146973e-06,3.1232834e-05,0,0001
2022-01-02 09:00:00,5.5,96.0,6.67572e-06,0.0,0,0001
2022-01-02 09:00:00,5.25,95.0,9.536743e-07,0.0,0,0001
2022-01-02 09:00:00,5.25,95.25,0.0,4.053116e-05,0,0001
2022-01-02 09:00:00,5.25,95.5,9.536743e-07,6.2942505e-05,0,0001
2022-01-02 09:00:00,5.25,95.75,4.7683716e-06,4.2438507e-05,0,0001
2022-01-02 09:00:00,5.25,96.0,1.5258789e-05,4.8160553e-05,0,0001
2022-01-02 09:00:00,5.0,95.0,1.9073486e-06,0.0,0,0001
2022-01-02 09:00:00,5.0,95.25,2.7656555e-05,0.0,0,0001
2022-01-02 09:00:00,5.0,95.5,0.00015544891,6.0796738e-05,0,0001
2022-01-02 09:00:00,5.0,95.75,0.00037288666,0.00014472008,0,0001
2022-01-02 09:00:00,5.0,96.0,0.00036621094,0.00016307831,0,0001
2022-01-02 12:00:00,6.0,95.0,8.583069e-05,0.0,0,0001
2022-01-02 12:00:00,6.0,95.25,0.00013446808,0.0,0,0001
2022-01-02 12:00:00,6.0,95.5,0.00015974045,0.0,0,0001
